Statistik från Skolverket, https://www.skolverket.se

Grundskola - Resultat nationella prov årskurs 9, provbetyg per kön - Engelska, Matematik och Svenska/svenska som andraspråk
Valt läsår: 2021/22

;;;;;;Andel (%) elever som deltagit;Andel (%) elever som deltagit;Andel (%) elever som deltagit;Antal elever med provbetyg A-F;Antal elever med provbetyg A-F;Antal elever med provbetyg A-F;Andel (%) med provbetyg A-E;Andel (%) med provbetyg A-E;Andel (%) med provbetyg A-E;Genomsnittlig betygspoäng;Genomsnittlig betygspoäng;Genomsnittlig betygspoäng;
Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Ämne;Totalt;Flickor;Pojkar;Totalt;Flickor;Pojkar;Totalt;Flickor;Pojkar;Totalt;Flickor;Pojkar;
Borås;1490;Västra Götalands län;14;Samtliga;Svenska som andraspråk;85,4;88,9;83,0;152;64;88;71,1;65,6;75,0;8,1;7,4;8,7;
Borås;1490;Västra Götalands län;14;Samtliga;Matematik;90,9;90,3;91,4;1 126;561;565;81,1;80,2;81,9;10,3;10,3;10,4;
Borås;1490;Västra Götalands län;14;Samtliga;Engelska;89,5;90,2;88,8;1 109;560;549;97,8;98,4;97,3;15,4;15,4;15,4;
Borås;1490;Västra Götalands län;14;Kommunal;Matematik;89,2;89,2;89,3;878;446;432;78,9;78,3;79,6;9,9;9,9;9,8;
Borås;1490;Västra Götalands län;14;Kommunal;Engelska;87,4;88,8;86,0;860;444;416;97,6;98,2;96,9;15,0;15,0;15,0;
Borås;1490;Västra Götalands län;14;Kommunal;Svenska;89,6;89,0;90,3;750;387;363;94,4;97,4;91,2;12,5;13,6;11,4;
Borås;1490;Västra Götalands län;14;Kommunal;Svenska som andraspråk;82,3;87,7;78,0;121;57;64;66,1;61,4;70,3;7,3;6,8;7,7;
Borås;1490;Västra Götalands län;14;Enskild;Svenska;96,4;95,6;97,3;216;109;107;94,0;~100;..;13,7;14,9;12,5;
Borås;1490;Västra Götalands län;14;Enskild;Matematik;97,3;95,0;99,3;248;115;133;88,7;87,8;89,5;12,1;11,9;12,2;
Borås;1490;Västra Götalands län;14;Enskild;Engelska;97,6;95,9;99,3;249;116;133;~100;~100;~100;16,5;16,7;16,3;
Borås;1490;Västra Götalands län;14;Enskild;Svenska som andraspråk;100,0;..;100,0;31;..;..;~100;..;~100;11,5;..;11,1;
Botkyrka;0127;Stockholms län;01;Samtliga;Svenska som andraspråk;89,2;89,5;89,0;373;179;194;78,6;81,6;75,8;9,4;9,9;8,9;
Botkyrka;0127;Stockholms län;01;Samtliga;Engelska;90,7;89,4;92,0;972;480;492;94,9;94,8;94,9;14,8;14,7;14,8;
Botkyrka;0127;Stockholms län;01;Samtliga;Matematik;86,7;85,3;88,0;929;458;471;81,4;81,4;81,3;10,3;10,2;10,4;
Botkyrka;0127;Stockholms län;01;Samtliga;Svenska;88,9;88,3;89,6;578;294;284;94,1;96,9;91,2;13,2;14,2;12,3;
Botkyrka;0127;Stockholms län;01;Kommunal;Svenska som andraspråk;87,8;87,9;87,7;316;145;171;78,8;82,1;76,0;9,2;9,7;8,8;
Botkyrka;0127;Stockholms län;01;Kommunal;Matematik;86,1;84,1;87,9;796;380;416;80,2;80,0;80,3;10,0;9,9;10,1;
Botkyrka;0127;Stockholms län;01;Kommunal;Engelska;89,6;88,3;90,9;829;399;430;94,1;94,0;94,2;14,5;14,5;14,5;
Botkyrka;0127;Stockholms län;01;Kommunal;Svenska;88,8;87,3;90,3;498;247;251;94,2;97,6;90,8;13,2;14,2;12,2;
Botkyrka;0127;Stockholms län;01;Enskild;Svenska som andraspråk;98,3;97,1;100,0;57;34;23;77,2;79,4;73,9;10,3;10,7;9,7;
Botkyrka;0127;Stockholms län;01;Enskild;Svenska;89,9;94,0;84,6;80;47;33;93,8;~100;~100;13,7;14,3;12,9;
Botkyrka;0127;Stockholms län;01;Enskild;Engelska;97,3;95,3;100,0;143;81;62;~100;~100;100,0;16,2;16,0;16,5;
Botkyrka;0127;Stockholms län;01;Enskild;Matematik;90,5;91,8;88,7;133;78;55;88,7;88,5;89,1;12,0;11,6;12,5;
Boxholm;0560;Östergötlands län;05;Samtliga;Svenska;90,9;94,7;88,0;40;18;22;100,0;100,0;100,0;13,6;14,4;13,0;
Boxholm;0560;Östergötlands län;05;Samtliga;Matematik;93,9;95,7;92,3;46;22;24;71,7;63,6;79,2;9,6;8,6;10,5;
Boxholm;0560;Östergötlands län;05;Samtliga;Engelska;83,7;78,3;88,5;41;18;23;~100;~100;100,0;14,4;14,0;14,7;
Boxholm;0560;Östergötlands län;05;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Boxholm;0560;Östergötlands län;05;Kommunal;Engelska;83,7;78,3;88,5;41;18;23;~100;~100;100,0;14,4;14,0;14,7;
Boxholm;0560;Östergötlands län;05;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Boxholm;0560;Östergötlands län;05;Kommunal;Svenska;90,9;94,7;88,0;40;18;22;100,0;100,0;100,0;13,6;14,4;13,0;
Boxholm;0560;Östergötlands län;05;Kommunal;Matematik;93,9;95,7;92,3;46;22;24;71,7;63,6;79,2;9,6;8,6;10,5;
Bromölla;1272;Skåne län;12;Samtliga;Svenska;90,7;89,5;91,7;117;51;66;94,9;~100;..;12,5;13,6;11,6;
Bromölla;1272;Skåne län;12;Samtliga;Matematik;88,6;85,1;91,2;140;57;83;76,4;73,7;78,3;9,5;9,5;9,5;
Bromölla;1272;Skåne län;12;Samtliga;Engelska;91,8;89,6;93,4;145;60;85;92,4;91,7;92,9;13,8;13,5;14,1;
Bromölla;1272;Skåne län;12;Samtliga;Svenska som andraspråk;96,4;100,0;94,4;27;10;17;63,0;..;..;6,9;7,5;6,5;
Bromölla;1272;Skåne län;12;Kommunal;Svenska;90,7;89,5;91,7;117;51;66;94,9;~100;..;12,5;13,6;11,6;
Bromölla;1272;Skåne län;12;Kommunal;Matematik;88,6;85,1;91,2;140;57;83;76,4;73,7;78,3;9,5;9,5;9,5;
Bromölla;1272;Skåne län;12;Kommunal;Engelska;91,8;89,6;93,4;145;60;85;92,4;91,7;92,9;13,8;13,5;14,1;
Bromölla;1272;Skåne län;12;Kommunal;Svenska som andraspråk;96,4;100,0;94,4;27;10;17;63,0;..;..;6,9;7,5;6,5;
Bräcke;2305;Jämtlands län;23;Samtliga;Svenska;87,7;96,2;80,6;50;25;25;~100;100,0;~100;12,0;12,2;11,8;
Bräcke;2305;Jämtlands län;23;Samtliga;Matematik;90,8;96,4;86,5;59;27;32;91,5;~100;~100;11,4;11,0;11,6;
Bräcke;2305;Jämtlands län;23;Samtliga;Engelska;92,3;96,4;89,2;60;27;33;100,0;100,0;100,0;15,4;14,6;16,1;
Bräcke;2305;Jämtlands län;23;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Bräcke;2305;Jämtlands län;23;Kommunal;Svenska;87,7;96,2;80,6;50;25;25;~100;100,0;~100;12,0;12,2;11,8;
Bräcke;2305;Jämtlands län;23;Kommunal;Matematik;90,8;96,4;86,5;59;27;32;91,5;~100;~100;11,4;11,0;11,6;
Bräcke;2305;Jämtlands län;23;Kommunal;Engelska;92,3;96,4;89,2;60;27;33;100,0;100,0;100,0;15,4;14,6;16,1;
Bräcke;2305;Jämtlands län;23;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Burlöv;1231;Skåne län;12;Samtliga;Svenska;92,7;90,2;95,2;114;55;59;90,4;~100;..;12,1;13,2;11,1;
Burlöv;1231;Skåne län;12;Samtliga;Matematik;91,3;95,3;87,4;158;82;76;80,4;78,0;82,9;9,9;9,7;10,1;
Burlöv;1231;Skåne län;12;Samtliga;Engelska;91,3;94,2;88,5;158;81;77;93,0;92,6;93,5;13,9;13,7;14,1;
Burlöv;1231;Skåne län;12;Samtliga;Svenska som andraspråk;90,0;96,0;84,0;45;24;21;53,3;..;..;6,4;8,0;4,6;
Burlöv;1231;Skåne län;12;Kommunal;Svenska;92,7;90,2;95,2;114;55;59;90,4;~100;..;12,1;13,2;11,1;
Burlöv;1231;Skåne län;12;Kommunal;Matematik;91,3;95,3;87,4;158;82;76;80,4;78,0;82,9;9,9;9,7;10,1;
Burlöv;1231;Skåne län;12;Kommunal;Engelska;91,3;94,2;88,5;158;81;77;93,0;92,6;93,5;13,9;13,7;14,1;
Burlöv;1231;Skåne län;12;Kommunal;Svenska som andraspråk;90,0;96,0;84,0;45;24;21;53,3;..;..;6,4;8,0;4,6;
Båstad;1278;Skåne län;12;Samtliga;Svenska;90,4;88,5;92,3;141;69;72;~100;100,0;~100;14,4;15,9;12,9;
Båstad;1278;Skåne län;12;Samtliga;Matematik;91,3;89,2;93,3;157;74;83;91,1;~100;..;12,4;13,0;11,8;
Båstad;1278;Skåne län;12;Samtliga;Engelska;91,9;89,2;94,4;158;74;84;~100;~100;~100;16,2;16,4;16,1;
Båstad;1278;Skåne län;12;Samtliga;Svenska som andraspråk;93,8;..;100,0;15;..;..;..;..;..;5,3;..;5,2;
Båstad;1278;Skåne län;12;Kommunal;Svenska;90,4;88,5;92,3;141;69;72;~100;100,0;~100;14,4;15,9;12,9;
Båstad;1278;Skåne län;12;Kommunal;Matematik;91,3;89,2;93,3;157;74;83;91,1;~100;..;12,4;13,0;11,8;
Båstad;1278;Skåne län;12;Kommunal;Engelska;91,9;89,2;94,4;158;74;84;~100;~100;~100;16,2;16,4;16,1;
Båstad;1278;Skåne län;12;Kommunal;Svenska som andraspråk;93,8;..;100,0;15;..;..;..;..;..;5,3;..;5,2;
Dals-Ed;1438;Västra Götalands län;14;Samtliga;Matematik;87,3;92,0;83,3;48;23;25;~100;~100;100,0;12,3;12,1;12,6;
Dals-Ed;1438;Västra Götalands län;14;Samtliga;Engelska;74,5;72,0;76,7;41;18;23;~100;~100;~100;14,0;14,0;14,0;
Dals-Ed;1438;Västra Götalands län;14;Samtliga;Svenska;94,4;88,0;100,0;51;22;29;88,2;~100;..;10,6;12,3;9,4;
Dals-Ed;1438;Västra Götalands län;14;Samtliga;Svenska som andraspråk;..;.;..;..;.;..;.;.;.;..;.;..;
Dals-Ed;1438;Västra Götalands län;14;Kommunal;Svenska som andraspråk;..;.;..;..;.;..;.;.;.;..;.;..;
Dals-Ed;1438;Västra Götalands län;14;Kommunal;Svenska;94,4;88,0;100,0;51;22;29;88,2;~100;..;10,6;12,3;9,4;
Dals-Ed;1438;Västra Götalands län;14;Kommunal;Matematik;87,3;92,0;83,3;48;23;25;~100;~100;100,0;12,3;12,1;12,6;
Dals-Ed;1438;Västra Götalands län;14;Kommunal;Engelska;74,5;72,0;76,7;41;18;23;~100;~100;~100;14,0;14,0;14,0;
Danderyd;0162;Stockholms län;01;Samtliga;Engelska;95,9;94,4;97,2;535;253;282;100,0;100,0;100,0;18,3;18,3;18,4;
Danderyd;0162;Stockholms län;01;Samtliga;Svenska;96,5;95,4;97,5;528;251;277;~100;~100;~100;15,4;16,1;14,7;
Danderyd;0162;Stockholms län;01;Samtliga;Matematik;96,2;95,5;96,9;537;256;281;98,9;~100;~100;15,4;15,3;15,4;
Danderyd;0162;Stockholms län;01;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Danderyd;0162;Stockholms län;01;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Danderyd;0162;Stockholms län;01;Kommunal;Engelska;94,9;93,1;96,4;351;163;188;100,0;100,0;100,0;18,1;18,1;18,2;
Danderyd;0162;Stockholms län;01;Kommunal;Matematik;95,1;94,9;95,4;352;166;186;98,3;~100;~100;14,9;14,9;15,0;
Danderyd;0162;Stockholms län;01;Kommunal;Svenska;95,6;94,7;96,3;345;161;184;~100;~100;~100;15,2;16,0;14,4;
Danderyd;0162;Stockholms län;01;Enskild;Svenska som andraspråk;..;.;..;..;.;..;..;.;..;..;.;..;
Danderyd;0162;Stockholms län;01;Enskild;Svenska;98,4;96,8;100,0;183;90;93;100,0;100,0;100,0;15,7;16,2;15,2;
Danderyd;0162;Stockholms län;01;Enskild;Matematik;98,4;96,8;100,0;185;90;95;100,0;100,0;100,0;16,2;16,1;16,2;
Danderyd;0162;Stockholms län;01;Enskild;Engelska;97,9;96,8;98,9;184;90;94;100,0;100,0;100,0;18,7;18,7;18,8;
Degerfors;1862;Örebro län;18;Samtliga;Svenska som andraspråk;91,7;..;..;11;..;..;..;..;..;8,0;..;..;
Degerfors;1862;Örebro län;18;Samtliga;Svenska;61,0;69,2;52,6;47;27;20;74,5;~100;..;8,7;10,2;6,8;
Degerfors;1862;Örebro län;18;Samtliga;Engelska;82,0;82,2;81,8;73;37;36;~100;~100;~100;13,9;13,9;14,0;
Degerfors;1862;Örebro län;18;Samtliga;Matematik;82,0;80,0;84,1;73;36;37;64,4;61,1;67,6;7,6;7,6;7,7;
Degerfors;1862;Örebro län;18;Kommunal;Engelska;82,0;82,2;81,8;73;37;36;~100;~100;~100;13,9;13,9;14,0;
Degerfors;1862;Örebro län;18;Kommunal;Svenska som andraspråk;91,7;..;..;11;..;..;..;..;..;8,0;..;..;
Degerfors;1862;Örebro län;18;Kommunal;Matematik;82,0;80,0;84,1;73;36;37;64,4;61,1;67,6;7,6;7,6;7,7;
Degerfors;1862;Örebro län;18;Kommunal;Svenska;61,0;69,2;52,6;47;27;20;74,5;~100;..;8,7;10,2;6,8;
Dorotea;2425;Västerbottens län;24;Samtliga;Engelska;92,9;84,6;100,0;26;11;15;~100;100,0;~100;15,9;15,2;16,3;
Dorotea;2425;Västerbottens län;24;Samtliga;Svenska;89,3;76,9;100,0;25;10;15;100,0;100,0;100,0;14,1;14,3;14,0;
Dorotea;2425;Västerbottens län;24;Samtliga;Matematik;75,0;..;86,7;21;..;..;100,0;..;100,0;14,5;..;15,2;
Dorotea;2425;Västerbottens län;24;Kommunal;Svenska;89,3;76,9;100,0;25;10;15;100,0;100,0;100,0;14,1;14,3;14,0;
Dorotea;2425;Västerbottens län;24;Kommunal;Engelska;92,9;84,6;100,0;26;11;15;~100;100,0;~100;15,9;15,2;16,3;
Dorotea;2425;Västerbottens län;24;Kommunal;Matematik;75,0;..;86,7;21;..;..;100,0;..;100,0;14,5;..;15,2;
Eda;1730;Värmlands län;17;Samtliga;Engelska;90,1;93,9;86,8;64;31;33;~100;~100;~100;14,8;15,2;14,5;
Eda;1730;Värmlands län;17;Samtliga;Svenska som andraspråk;85,7;..;..;12;..;..;..;..;..;10,4;..;..;
Eda;1730;Värmlands län;17;Samtliga;Svenska;98,2;96,3;100,0;56;26;30;78,6;~100;..;10,9;12,7;9,3;
Eda;1730;Värmlands län;17;Samtliga;Matematik;90,1;93,9;86,8;64;31;33;75,0;80,6;69,7;8,7;9,3;8,1;
Eda;1730;Värmlands län;17;Kommunal;Matematik;90,1;93,9;86,8;64;31;33;75,0;80,6;69,7;8,7;9,3;8,1;
Eda;1730;Värmlands län;17;Kommunal;Svenska;98,2;96,3;100,0;56;26;30;78,6;~100;..;10,9;12,7;9,3;
Eda;1730;Värmlands län;17;Kommunal;Svenska som andraspråk;85,7;..;..;12;..;..;..;..;..;10,4;..;..;
Eda;1730;Värmlands län;17;Kommunal;Engelska;90,1;93,9;86,8;64;31;33;~100;~100;~100;14,8;15,2;14,5;
Ekerö;0125;Stockholms län;01;Samtliga;Svenska;89,9;91,7;88,6;331;144;187;93,1;~100;..;13,4;15,1;12,2;
Ekerö;0125;Stockholms län;01;Samtliga;Matematik;83,9;82,2;85,1;322;134;188;87,6;91,0;85,1;11,9;12,7;11,3;
Ekerö;0125;Stockholms län;01;Samtliga;Svenska som andraspråk;68,8;..;..;11;..;..;..;.;..;3,9;..;..;
Ekerö;0125;Stockholms län;01;Samtliga;Engelska;87,2;82,8;90,5;331;134;197;~100;100,0;~100;16,9;17,2;16,7;
Ekerö;0125;Stockholms län;01;Kommunal;Svenska;89,0;91,1;87,5;284;123;161;92,3;~100;..;13,0;14,8;11,7;
Ekerö;0125;Stockholms län;01;Kommunal;Svenska som andraspråk;68,8;..;..;11;..;..;..;.;..;3,9;..;..;
Ekerö;0125;Stockholms län;01;Kommunal;Engelska;86,3;81,6;89,7;285;114;171;~100;100,0;~100;16,8;17,1;16,6;
Ekerö;0125;Stockholms län;01;Kommunal;Matematik;83,9;81,6;85,6;281;115;166;86,8;91,3;83,7;11,8;12,7;11,1;
Ekerö;0125;Stockholms län;01;Enskild;Svenska;95,9;95,5;96,3;47;21;26;~100;~100;100,0;15,8;16,5;15,2;
Ekerö;0125;Stockholms län;01;Enskild;Engelska;93,9;90,9;96,3;46;20;26;100,0;100,0;100,0;17,4;17,8;17,2;
Ekerö;0125;Stockholms län;01;Enskild;Matematik;83,7;86,4;81,5;41;19;22;~100;~100;~100;12,4;12,9;12,0;
Eksjö;0686;Jönköpings län;06;Samtliga;Matematik;88,9;88,8;89,1;185;87;98;85,4;82,8;87,8;10,6;10,2;11,0;
Eksjö;0686;Jönköpings län;06;Samtliga;Svenska;90,5;89,5;91,4;162;77;85;95,7;~100;..;12,6;13,7;11,6;
Eksjö;0686;Jönköpings län;06;Samtliga;Svenska som andraspråk;75,9;83,3;70,6;22;10;12;72,7;..;..;8,3;8,0;8,5;
Eksjö;0686;Jönköpings län;06;Samtliga;Engelska;81,7;80,6;82,7;170;79;91;95,9;~100;~100;14,5;14,3;14,6;
Eksjö;0686;Jönköpings län;06;Kommunal;Svenska;90,9;90,5;91,3;160;76;84;95,6;~100;..;12,7;13,8;11,7;
Eksjö;0686;Jönköpings län;06;Kommunal;Engelska;81,9;81,1;82,6;167;77;90;95,8;~100;~100;14,5;14,3;14,7;
Eksjö;0686;Jönköpings län;06;Kommunal;Svenska som andraspråk;75,0;..;70,6;21;..;..;71,4;..;..;8,2;..;8,5;
Eksjö;0686;Jönköpings län;06;Kommunal;Matematik;89,2;89,5;89,0;182;85;97;85,7;83,5;87,6;10,7;10,4;11,0;
Eksjö;0686;Jönköpings län;06;Enskild;Engelska;..;..;..;..;..;..;..;..;..;..;..;..;
Eksjö;0686;Jönköpings län;06;Enskild;Matematik;..;..;..;..;..;..;..;..;..;..;..;..;
Eksjö;0686;Jönköpings län;06;Enskild;Svenska;..;..;..;..;..;..;..;..;..;..;..;..;
Eksjö;0686;Jönköpings län;06;Enskild;Svenska som andraspråk;..;..;.;..;..;.;..;..;.;..;..;.;
Emmaboda;0862;Kalmar län;08;Samtliga;Svenska som andraspråk;85,2;87,5;..;23;..;..;60,9;..;..;7,7;7,1;..;
Emmaboda;0862;Kalmar län;08;Samtliga;Svenska;93,4;92,9;94,1;71;39;32;~100;~100;~100;12,6;13,1;11,9;
Emmaboda;0862;Kalmar län;08;Samtliga;Matematik;95,1;96,6;93,3;98;56;42;65,3;69,6;59,5;7,8;8,3;7,1;
Emmaboda;0862;Kalmar län;08;Samtliga;Engelska;87,4;91,4;82,2;90;53;37;~100;~100;~100;15,3;15,2;15,4;
Emmaboda;0862;Kalmar län;08;Kommunal;Svenska som andraspråk;85,2;87,5;..;23;..;..;60,9;..;..;7,7;7,1;..;
Emmaboda;0862;Kalmar län;08;Kommunal;Svenska;93,4;92,9;94,1;71;39;32;~100;~100;~100;12,6;13,1;11,9;
Emmaboda;0862;Kalmar län;08;Kommunal;Matematik;95,1;96,6;93,3;98;56;42;65,3;69,6;59,5;7,8;8,3;7,1;
Emmaboda;0862;Kalmar län;08;Kommunal;Engelska;87,4;91,4;82,2;90;53;37;~100;~100;~100;15,3;15,2;15,4;
Enköping;0381;Uppsala län;03;Samtliga;Svenska;94,0;94,3;93,7;469;247;222;94,2;96,8;91,4;12,6;13,6;11,5;
Enköping;0381;Uppsala län;03;Samtliga;Matematik;90,0;89,5;90,6;520;262;258;80,4;79,8;81,0;10,1;10,2;10,1;
Enköping;0381;Uppsala län;03;Samtliga;Engelska;91,2;91,2;91,3;530;269;261;95,5;96,3;94,6;14,7;14,9;14,6;
Enköping;0381;Uppsala län;03;Samtliga;Svenska som andraspråk;93,9;97,0;91,8;77;32;45;76,6;78,1;75,6;8,8;9,5;8,3;
Enköping;0381;Uppsala län;03;Kommunal;Engelska;92,0;91,9;92,1;379;192;187;93,7;94,8;92,5;14,3;14,6;14,1;
Enköping;0381;Uppsala län;03;Kommunal;Matematik;90,0;89,0;91,1;368;184;184;77,2;76,1;78,3;9,6;9,6;9,5;
Enköping;0381;Uppsala län;03;Kommunal;Svenska som andraspråk;94,9;97,0;93,5;75;32;43;76,0;78,1;74,4;8,7;9,5;8,1;
Enköping;0381;Uppsala län;03;Kommunal;Svenska;93,4;93,8;93,0;311;165;146;94,5;~100;..;12,5;13,6;11,1;
Enköping;0381;Uppsala län;03;Enskild;Svenska som andraspråk;..;.;..;..;.;..;..;.;..;..;.;..;
Enköping;0381;Uppsala län;03;Enskild;Svenska;95,2;95,3;95,0;158;82;76;93,7;93,9;93,4;12,8;13,4;12,2;
Enköping;0381;Uppsala län;03;Enskild;Engelska;89,3;89,5;89,2;151;77;74;100,0;100,0;100,0;15,7;15,5;15,9;
Enköping;0381;Uppsala län;03;Enskild;Matematik;89,9;90,7;89,2;152;78;74;88,2;88,5;87,8;11,4;11,5;11,4;
Eskilstuna;0484;Södermanlands län;04;Samtliga;Engelska;88,8;89,7;87,9;1 247;615;632;96,8;96,1;97,5;15,2;15,1;15,2;
Eskilstuna;0484;Södermanlands län;04;Samtliga;Svenska som andraspråk;89,8;92,2;87,8;300;142;158;74,7;76,1;73,4;8,7;9,3;8,3;
Eskilstuna;0484;Södermanlands län;04;Samtliga;Svenska;88,6;87,8;89,4;949;467;482;95,9;97,6;94,2;13,4;14,2;12,6;
Eskilstuna;0484;Södermanlands län;04;Samtliga;Matematik;88,2;89,7;86,8;1 239;615;624;84,6;84,6;84,6;10,7;10,6;10,7;
Eskilstuna;0484;Södermanlands län;04;Kommunal;Svenska;86,9;86,1;87,7;691;334;357;95,8;98,2;93,6;13,4;14,3;12,6;
Eskilstuna;0484;Södermanlands län;04;Kommunal;Matematik;86,3;87,7;85,0;938;458;480;81,9;82,1;81,7;10,1;10,2;10,1;
Eskilstuna;0484;Södermanlands län;04;Kommunal;Engelska;86,7;87,4;86,0;942;456;486;96,0;94,7;97,1;14,7;14,7;14,8;
Eskilstuna;0484;Södermanlands län;04;Kommunal;Svenska som andraspråk;89,7;93,3;86,7;262;125;137;73,7;73,6;73,7;8,7;9,0;8,3;
Eskilstuna;0484;Södermanlands län;04;Enskild;Engelska;95,9;97,0;94,8;305;159;146;~100;100,0;~100;16,5;16,4;16,6;
Eskilstuna;0484;Södermanlands län;04;Enskild;Matematik;94,7;95,7;93,5;301;157;144;93,0;91,7;94,4;12,3;11,7;12,9;
Eskilstuna;0484;Södermanlands län;04;Enskild;Svenska som andraspråk;90,5;85,0;95,5;38;17;21;81,6;~100;..;9,2;10,9;7,9;
Eskilstuna;0484;Södermanlands län;04;Enskild;Svenska;93,5;92,4;94,7;258;133;125;96,1;96,2;96,0;13,3;13,8;12,8;
Eslöv;1285;Skåne län;12;Samtliga;Svenska;91,2;91,1;91,3;290;123;167;92,8;~100;..;12,2;13,7;11,2;
Eslöv;1285;Skåne län;12;Samtliga;Svenska som andraspråk;85,0;87,5;82,5;68;35;33;77,9;85,7;69,7;8,9;9,8;7,9;
Eslöv;1285;Skåne län;12;Samtliga;Matematik;87,2;86,3;87,9;347;151;196;81,3;81,5;81,1;10,6;10,5;10,6;
Eslöv;1285;Skåne län;12;Samtliga;Engelska;87,9;88,0;87,9;350;154;196;97,7;..;~100;14,9;14,8;14,9;
Eslöv;1285;Skåne län;12;Kommunal;Matematik;87,2;86,3;87,9;347;151;196;81,3;81,5;81,1;10,6;10,5;10,6;
Eslöv;1285;Skåne län;12;Kommunal;Svenska som andraspråk;85,0;87,5;82,5;68;35;33;77,9;85,7;69,7;8,9;9,8;7,9;
Eslöv;1285;Skåne län;12;Kommunal;Svenska;91,2;91,1;91,3;290;123;167;92,8;~100;..;12,2;13,7;11,2;
Eslöv;1285;Skåne län;12;Kommunal;Engelska;87,9;88,0;87,9;350;154;196;97,7;..;~100;14,9;14,8;14,9;
Essunga;1445;Västra Götalands län;14;Samtliga;Engelska;93,3;90,9;95,7;42;20;22;~100;~100;100,0;14,7;14,1;15,2;
Essunga;1445;Västra Götalands län;14;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Essunga;1445;Västra Götalands län;14;Samtliga;Matematik;86,7;86,4;87,0;39;19;20;84,6;~100;..;10,5;11,4;9,6;
Essunga;1445;Västra Götalands län;14;Samtliga;Svenska;97,3;100,0;94,1;36;20;16;~100;~100;~100;10,8;10,8;10,8;
Essunga;1445;Västra Götalands län;14;Kommunal;Engelska;93,3;90,9;95,7;42;20;22;~100;~100;100,0;14,7;14,1;15,2;
Essunga;1445;Västra Götalands län;14;Kommunal;Matematik;86,7;86,4;87,0;39;19;20;84,6;~100;..;10,5;11,4;9,6;
Essunga;1445;Västra Götalands län;14;Kommunal;Svenska;97,3;100,0;94,1;36;20;16;~100;~100;~100;10,8;10,8;10,8;
Essunga;1445;Västra Götalands län;14;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Fagersta;1982;Västmanlands län;19;Samtliga;Svenska;88,9;95,1;82,1;104;58;46;90,4;~100;..;11,9;12,8;10,8;
Fagersta;1982;Västmanlands län;19;Samtliga;Matematik;85,3;91,6;79,8;144;73;71;69,4;69,9;69,0;8,8;8,8;8,8;
Fagersta;1982;Västmanlands län;19;Samtliga;Engelska;85,9;90,4;81,9;152;75;77;96,1;~100;..;14,7;15,3;14,1;
Fagersta;1982;Västmanlands län;19;Samtliga;Svenska som andraspråk;81,7;90,9;76,3;49;20;29;67,3;65,0;69,0;8,0;8,3;7,8;
Fagersta;1982;Västmanlands län;19;Kommunal;Svenska som andraspråk;76,1;87,5;70,0;35;14;21;54,3;..;..;5,9;5,9;5,8;
Fagersta;1982;Västmanlands län;19;Kommunal;Svenska;88,9;96,0;81,6;88;48;40;89,8;~100;..;11,6;12,6;10,4;
Fagersta;1982;Västmanlands län;19;Kommunal;Matematik;84,8;92,4;78,5;116;58;58;66,4;63,8;69,0;8,3;7,8;8,8;
Fagersta;1982;Västmanlands län;19;Kommunal;Engelska;84,8;90,9;79,7;123;60;63;95,9;100,0;92,1;14,5;15,3;13,8;
Fagersta;1982;Västmanlands län;19;Enskild;Svenska;88,9;90,9;..;16;..;..;~100;..;..;13,6;14,0;..;
Fagersta;1982;Västmanlands län;19;Enskild;Svenska som andraspråk;100,0;..;..;14;..;..;100,0;..;..;13,2;..;..;
Fagersta;1982;Västmanlands län;19;Enskild;Matematik;87,5;88,2;86,7;28;15;13;82,1;~100;..;10,7;12,3;8,8;
Fagersta;1982;Västmanlands län;19;Enskild;Engelska;90,6;88,2;93,3;29;15;14;~100;~100;100,0;15,3;15,3;15,4;
Falkenberg;1382;Hallands län;13;Samtliga;Svenska;92,3;93,3;91,5;409;195;214;95,8;~100;..;12,8;13,7;12,1;
Falkenberg;1382;Hallands län;13;Samtliga;Matematik;89,8;89,0;90,5;482;226;256;80,5;80,1;80,9;10,2;10,3;10,1;
Falkenberg;1382;Hallands län;13;Samtliga;Engelska;90,3;90,2;90,5;485;229;256;96,5;97,4;95,7;15,0;14,9;15,0;
Falkenberg;1382;Hallands län;13;Samtliga;Svenska som andraspråk;78,7;84,4;73,5;74;38;36;66,2;71,1;61,1;7,7;8,8;6,6;
Falkenberg;1382;Hallands län;13;Kommunal;Engelska;90,0;90,6;89,5;398;202;196;96,2;97,0;95,4;14,9;14,8;14,9;
Falkenberg;1382;Hallands län;13;Kommunal;Matematik;88,0;87,9;88,1;389;196;193;78,4;78,6;78,2;9,9;10,0;9,7;
