Statistik från Skolverket, https://www.skolverket.se

Grundskola - Behörighet till gymnasieskolan, fr.o.m. 2011
Valt läsår: 2024/25

Inför nya gymnasieskolan 2011 skärptes kraven för behörighet att söka till gymnasiet. Det innebär för att en elev ska vara behörig till
gymnasieskolans nationella program krävs 8 godkända betyg för yrkesprogram och 12 godkända betyg för högskoleförberedande program.
Det finns dessutom 3 olika behörighetskrav beroende på vilket högskoleförberedande program.

Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Kön;Antal elever;Andel (%) elever behöriga till yrkesprog.;Andel elever (%) behöriga till estetiskt program;Andel elever (%) behöriga till Ekonomi-, humanistiska och samhällsvetenskaps- program;Andel elever (%) behöriga till Naturvetenskapligt och tekniskt program;
Västerås;1980;Västmanlands län;19;Samtliga;Flickor;949;82,1;80,3;78,5;75,8;
Västerås;1980;Västmanlands län;19;Samtliga;Pojkar;918;83,2;81,4;79,1;77,1;
Västerås;1980;Västmanlands län;19;Samtliga;Samtliga;1 867;82,7;80,8;78,8;76,4;
Västerås;1980;Västmanlands län;19;Kommunal;Flickor;501;76,8;74,3;72,5;68,1;
Västerås;1980;Västmanlands län;19;Kommunal;Pojkar;587;79,9;77,9;75,5;73,4;
Västerås;1980;Västmanlands län;19;Kommunal;Samtliga;1 088;78,5;76,2;74,1;71,0;
Västerås;1980;Västmanlands län;19;Enskild;Flickor;448;88,1;87,2;85,4;84,5;
Västerås;1980;Västmanlands län;19;Enskild;Pojkar;331;89,3;87,7;85,6;83,7;
Västerås;1980;Västmanlands län;19;Enskild;Samtliga;779;88,6;87,4;85,5;84,2;
Växjö;0780;Kronobergs län;07;Samtliga;Flickor;629;86,2;85,4;83,6;82,5;
Växjö;0780;Kronobergs län;07;Samtliga;Pojkar;644;83,7;81,5;79,3;78,1;
Växjö;0780;Kronobergs län;07;Samtliga;Samtliga;1 273;84,9;83,4;81,5;80,3;
Växjö;0780;Kronobergs län;07;Kommunal;Flickor;404;82,7;81,7;79,2;77,5;
Växjö;0780;Kronobergs län;07;Kommunal;Pojkar;436;80,5;77,8;75,2;73,6;
Växjö;0780;Kronobergs län;07;Kommunal;Samtliga;840;81,5;79,6;77,1;75,5;
Växjö;0780;Kronobergs län;07;Enskild;Flickor;225;92,4;92,0;91,6;91,6;
Växjö;0780;Kronobergs län;07;Enskild;Pojkar;208;90,4;89,4;88,0;87,5;
Växjö;0780;Kronobergs län;07;Enskild;Samtliga;433;91,5;90,8;89,8;89,6;
Ydre;0512;Östergötlands län;05;Samtliga;Flickor;19;100,0;100,0;100,0;100,0;
Ydre;0512;Östergötlands län;05;Samtliga;Pojkar;16;~100;~100;~100;~100;
Ydre;0512;Östergötlands län;05;Samtliga;Samtliga;35;~100;~100;~100;~100;
Ydre;0512;Östergötlands län;05;Kommunal;Flickor;19;100,0;100,0;100,0;100,0;
Ydre;0512;Östergötlands län;05;Kommunal;Pojkar;16;~100;~100;~100;~100;
Ydre;0512;Östergötlands län;05;Kommunal;Samtliga;35;~100;~100;~100;~100;
Ystad;1286;Skåne län;12;Samtliga;Flickor;221;89,1;88,7;88,7;86,0;
Ystad;1286;Skåne län;12;Samtliga;Pojkar;239;87,0;86,6;86,6;82,8;
Ystad;1286;Skåne län;12;Samtliga;Samtliga;460;88,0;87,6;87,6;84,3;
Ystad;1286;Skåne län;12;Kommunal;Flickor;158;89,9;89,9;89,9;88,0;
Ystad;1286;Skåne län;12;Kommunal;Pojkar;166;87,3;86,7;86,7;82,5;
Ystad;1286;Skåne län;12;Kommunal;Samtliga;324;88,6;88,3;88,3;85,2;
Ystad;1286;Skåne län;12;Enskild;Flickor;63;87,3;85,7;85,7;81,0;
Ystad;1286;Skåne län;12;Enskild;Pojkar;73;86,3;86,3;86,3;83,6;
Ystad;1286;Skåne län;12;Enskild;Samtliga;136;86,8;86,0;86,0;82,4;
Åmål;1492;Västra Götalands län;14;Samtliga;Flickor;78;69,2;67,9;64,1;64,1;
Åmål;1492;Västra Götalands län;14;Samtliga;Pojkar;80;78,8;76,3;67,5;73,8;
Åmål;1492;Västra Götalands län;14;Samtliga;Samtliga;158;74,1;72,2;65,8;69,0;
Åmål;1492;Västra Götalands län;14;Kommunal;Flickor;78;69,2;67,9;64,1;64,1;
Åmål;1492;Västra Götalands län;14;Kommunal;Pojkar;80;78,8;76,3;67,5;73,8;
Åmål;1492;Västra Götalands län;14;Kommunal;Samtliga;158;74,1;72,2;65,8;69,0;
Ånge;2260;Västernorrlands län;22;Samtliga;Flickor;38;65,8;65,8;65,8;63,2;
Ånge;2260;Västernorrlands län;22;Samtliga;Pojkar;40;75,0;75,0;72,5;75,0;
Ånge;2260;Västernorrlands län;22;Samtliga;Samtliga;78;70,5;70,5;69,2;69,2;
Ånge;2260;Västernorrlands län;22;Kommunal;Flickor;35;62,9;62,9;62,9;60,0;
Ånge;2260;Västernorrlands län;22;Kommunal;Pojkar;38;73,7;73,7;71,1;73,7;
Ånge;2260;Västernorrlands län;22;Kommunal;Samtliga;73;68,5;68,5;67,1;67,1;
Ånge;2260;Västernorrlands län;22;Enskild;Flickor;..;..;..;..;..;
Ånge;2260;Västernorrlands län;22;Enskild;Pojkar;..;..;..;..;..;
Ånge;2260;Västernorrlands län;22;Enskild;Samtliga;5;100,0;100,0;100,0;100,0;
Åre;2321;Jämtlands län;23;Samtliga;Flickor;82;89,0;89,0;87,8;87,8;
Åre;2321;Jämtlands län;23;Samtliga;Pojkar;62;85,5;83,9;83,9;82,3;
Åre;2321;Jämtlands län;23;Samtliga;Samtliga;144;87,5;86,8;86,1;85,4;
Åre;2321;Jämtlands län;23;Kommunal;Flickor;82;89,0;89,0;87,8;87,8;
Åre;2321;Jämtlands län;23;Kommunal;Pojkar;62;85,5;83,9;83,9;82,3;
Åre;2321;Jämtlands län;23;Kommunal;Samtliga;144;87,5;86,8;86,1;85,4;
Årjäng;1765;Värmlands län;17;Samtliga;Flickor;49;~100;~100;~100;87,8;
Årjäng;1765;Värmlands län;17;Samtliga;Pojkar;61;..;..;..;77,0;
Årjäng;1765;Värmlands län;17;Samtliga;Samtliga;110;90,0;89,1;89,1;81,8;
Årjäng;1765;Värmlands län;17;Kommunal;Flickor;49;~100;~100;~100;87,8;
Årjäng;1765;Värmlands län;17;Kommunal;Pojkar;61;..;..;..;77,0;
Årjäng;1765;Värmlands län;17;Kommunal;Samtliga;110;90,0;89,1;89,1;81,8;
Åsele;2463;Västerbottens län;24;Samtliga;Flickor;18;~100;~100;~100;~100;
Åsele;2463;Västerbottens län;24;Samtliga;Pojkar;12;~100;~100;~100;~100;
Åsele;2463;Västerbottens län;24;Samtliga;Samtliga;30;80,0;80,0;80,0;76,7;
Åsele;2463;Västerbottens län;24;Kommunal;Flickor;18;~100;~100;~100;~100;
Åsele;2463;Västerbottens län;24;Kommunal;Pojkar;12;~100;~100;~100;~100;
Åsele;2463;Västerbottens län;24;Kommunal;Samtliga;30;80,0;80,0;80,0;76,7;
Åstorp;1277;Skåne län;12;Samtliga;Flickor;106;77,4;77,4;75,5;76,4;
Åstorp;1277;Skåne län;12;Samtliga;Pojkar;115;81,7;75,7;67,0;63,5;
Åstorp;1277;Skåne län;12;Samtliga;Samtliga;221;79,6;76,5;71,0;69,7;
Åstorp;1277;Skåne län;12;Kommunal;Flickor;106;77,4;77,4;75,5;76,4;
Åstorp;1277;Skåne län;12;Kommunal;Pojkar;115;81,7;75,7;67,0;63,5;
Åstorp;1277;Skåne län;12;Kommunal;Samtliga;221;79,6;76,5;71,0;69,7;
Åtvidaberg;0561;Östergötlands län;05;Samtliga;Flickor;53;83,0;75,5;71,7;67,9;
Åtvidaberg;0561;Östergötlands län;05;Samtliga;Pojkar;70;71,4;71,4;67,1;57,1;
Åtvidaberg;0561;Östergötlands län;05;Samtliga;Samtliga;123;76,4;73,2;69,1;61,8;
Åtvidaberg;0561;Östergötlands län;05;Kommunal;Flickor;53;83,0;75,5;71,7;67,9;
Åtvidaberg;0561;Östergötlands län;05;Kommunal;Pojkar;70;71,4;71,4;67,1;57,1;
Åtvidaberg;0561;Östergötlands län;05;Kommunal;Samtliga;123;76,4;73,2;69,1;61,8;
Älmhult;0765;Kronobergs län;07;Samtliga;Flickor;95;84,2;82,1;80,0;80,0;
Älmhult;0765;Kronobergs län;07;Samtliga;Pojkar;117;80,3;80,3;76,1;70,9;
Älmhult;0765;Kronobergs län;07;Samtliga;Samtliga;212;82,1;81,1;77,8;75,0;
Älmhult;0765;Kronobergs län;07;Kommunal;Flickor;95;84,2;82,1;80,0;80,0;
Älmhult;0765;Kronobergs län;07;Kommunal;Pojkar;117;80,3;80,3;76,1;70,9;
Älmhult;0765;Kronobergs län;07;Kommunal;Samtliga;212;82,1;81,1;77,8;75,0;
Älvdalen;2039;Dalarnas län;20;Samtliga;Flickor;35;68,6;65,7;65,7;65,7;
Älvdalen;2039;Dalarnas län;20;Samtliga;Pojkar;37;73,0;73,0;70,3;70,3;
Älvdalen;2039;Dalarnas län;20;Samtliga;Samtliga;72;70,8;69,4;68,1;68,1;
Älvdalen;2039;Dalarnas län;20;Kommunal;Flickor;35;68,6;65,7;65,7;65,7;
Älvdalen;2039;Dalarnas län;20;Kommunal;Pojkar;37;73,0;73,0;70,3;70,3;
Älvdalen;2039;Dalarnas län;20;Kommunal;Samtliga;72;70,8;69,4;68,1;68,1;
Älvkarleby;0319;Uppsala län;03;Samtliga;Flickor;50;80,0;76,0;74,0;74,0;
Älvkarleby;0319;Uppsala län;03;Samtliga;Pojkar;55;72,7;65,5;63,6;54,5;
Älvkarleby;0319;Uppsala län;03;Samtliga;Samtliga;105;76,2;70,5;68,6;63,8;
Älvkarleby;0319;Uppsala län;03;Kommunal;Flickor;31;77,4;71,0;71,0;67,7;
Älvkarleby;0319;Uppsala län;03;Kommunal;Pojkar;40;72,5;65,0;62,5;50,0;
Älvkarleby;0319;Uppsala län;03;Kommunal;Samtliga;71;74,6;67,6;66,2;57,7;
Älvkarleby;0319;Uppsala län;03;Enskild;Flickor;19;~100;~100;~100;~100;
Älvkarleby;0319;Uppsala län;03;Enskild;Pojkar;15;~100;..;..;..;
Älvkarleby;0319;Uppsala län;03;Enskild;Samtliga;34;79,4;76,5;73,5;76,5;
Älvsbyn;2560;Norrbottens län;25;Samtliga;Flickor;36;~100;~100;83,3;~100;
Älvsbyn;2560;Norrbottens län;25;Samtliga;Pojkar;36;~100;~100;86,1;~100;
Älvsbyn;2560;Norrbottens län;25;Samtliga;Samtliga;72;93,1;93,1;84,7;91,7;
Älvsbyn;2560;Norrbottens län;25;Kommunal;Flickor;36;~100;~100;83,3;~100;
Älvsbyn;2560;Norrbottens län;25;Kommunal;Pojkar;36;~100;~100;86,1;~100;
Älvsbyn;2560;Norrbottens län;25;Kommunal;Samtliga;72;93,1;93,1;84,7;91,7;
Ängelholm;1292;Skåne län;12;Samtliga;Flickor;240;86,7;84,6;80,4;79,6;
Ängelholm;1292;Skåne län;12;Samtliga;Pojkar;288;83,0;81,6;79,2;77,8;
Ängelholm;1292;Skåne län;12;Samtliga;Samtliga;528;84,7;83,0;79,7;78,6;
Ängelholm;1292;Skåne län;12;Kommunal;Flickor;240;86,7;84,6;80,4;79,6;
Ängelholm;1292;Skåne län;12;Kommunal;Pojkar;288;83,0;81,6;79,2;77,8;
Ängelholm;1292;Skåne län;12;Kommunal;Samtliga;528;84,7;83,0;79,7;78,6;
Öckerö;1407;Västra Götalands län;14;Samtliga;Flickor;75;89,3;82,7;82,7;78,7;
Öckerö;1407;Västra Götalands län;14;Samtliga;Pojkar;79;91,1;87,3;87,3;79,7;
Öckerö;1407;Västra Götalands län;14;Samtliga;Samtliga;154;90,3;85,1;85,1;79,2;
Öckerö;1407;Västra Götalands län;14;Kommunal;Flickor;62;88,7;80,6;80,6;75,8;
Öckerö;1407;Västra Götalands län;14;Kommunal;Pojkar;70;92,9;88,6;88,6;81,4;
Öckerö;1407;Västra Götalands län;14;Kommunal;Samtliga;132;90,9;84,8;84,8;78,8;
Öckerö;1407;Västra Götalands län;14;Enskild;Flickor;13;~100;~100;~100;~100;
Öckerö;1407;Västra Götalands län;14;Enskild;Pojkar;9;~100;~100;~100;~100;
Öckerö;1407;Västra Götalands län;14;Enskild;Samtliga;22;~100;~100;~100;~100;
Ödeshög;0509;Östergötlands län;05;Samtliga;Flickor;16;~100;~100;~100;~100;
Ödeshög;0509;Östergötlands län;05;Samtliga;Pojkar;28;..;..;..;..;
Ödeshög;0509;Östergötlands län;05;Samtliga;Samtliga;44;75,0;75,0;75,0;70,5;
Ödeshög;0509;Östergötlands län;05;Kommunal;Flickor;16;~100;~100;~100;~100;
Ödeshög;0509;Östergötlands län;05;Kommunal;Pojkar;28;..;..;..;..;
Ödeshög;0509;Östergötlands län;05;Kommunal;Samtliga;44;75,0;75,0;75,0;70,5;
Örebro;1880;Örebro län;18;Samtliga;Flickor;978;82,8;82,1;79,7;79,1;
Örebro;1880;Örebro län;18;Samtliga;Pojkar;1 009;79,8;78,5;76,0;75,5;
Örebro;1880;Örebro län;18;Samtliga;Samtliga;1 987;81,3;80,3;77,8;77,3;
Örebro;1880;Örebro län;18;Kommunal;Flickor;681;79,0;78,1;75,0;75,0;
Örebro;1880;Örebro län;18;Kommunal;Pojkar;726;74,5;73,3;70,7;70,0;
Örebro;1880;Örebro län;18;Kommunal;Samtliga;1 407;76,7;75,6;72,8;72,4;
Örebro;1880;Örebro län;18;Enskild;Flickor;297;91,6;91,2;90,2;88,6;
Örebro;1880;Örebro län;18;Enskild;Pojkar;283;93,3;91,9;89,8;89,8;
Örebro;1880;Örebro län;18;Enskild;Samtliga;580;92,4;91,6;90,0;89,1;
Örkelljunga;1257;Skåne län;12;Samtliga;Flickor;60;78,3;78,3;76,7;71,7;
Örkelljunga;1257;Skåne län;12;Samtliga;Pojkar;75;85,3;80,0;80,0;66,7;
Örkelljunga;1257;Skåne län;12;Samtliga;Samtliga;135;82,2;79,3;78,5;68,9;
Örkelljunga;1257;Skåne län;12;Kommunal;Flickor;51;74,5;74,5;72,5;66,7;
Örkelljunga;1257;Skåne län;12;Kommunal;Pojkar;61;82,0;78,7;78,7;62,3;
Örkelljunga;1257;Skåne län;12;Kommunal;Samtliga;112;78,6;76,8;75,9;64,3;
Örkelljunga;1257;Skåne län;12;Enskild;Flickor;9;100,0;100,0;100,0;100,0;
Örkelljunga;1257;Skåne län;12;Enskild;Pojkar;14;100,0;~100;~100;~100;
Örkelljunga;1257;Skåne län;12;Enskild;Samtliga;23;100,0;~100;~100;~100;
Örnsköldsvik;2284;Västernorrlands län;22;Samtliga;Flickor;297;82,5;81,5;80,8;79,1;
Örnsköldsvik;2284;Västernorrlands län;22;Samtliga;Pojkar;343;81,0;80,2;78,4;76,4;
Örnsköldsvik;2284;Västernorrlands län;22;Samtliga;Samtliga;640;81,7;80,8;79,5;77,7;
Örnsköldsvik;2284;Västernorrlands län;22;Kommunal;Flickor;284;81,7;80,6;79,9;78,9;
Örnsköldsvik;2284;Västernorrlands län;22;Kommunal;Pojkar;331;81,6;80,7;78,9;76,7;
Örnsköldsvik;2284;Västernorrlands län;22;Kommunal;Samtliga;615;81,6;80,7;79,3;77,7;
Örnsköldsvik;2284;Västernorrlands län;22;Enskild;Flickor;13;100,0;100,0;100,0;~100;
Örnsköldsvik;2284;Västernorrlands län;22;Enskild;Pojkar;12;~100;~100;~100;~100;
Örnsköldsvik;2284;Västernorrlands län;22;Enskild;Samtliga;25;~100;~100;~100;76,0;
Östersund;2380;Jämtlands län;23;Samtliga;Flickor;381;82,2;81,9;80,6;79,0;
Östersund;2380;Jämtlands län;23;Samtliga;Pojkar;378;85,4;84,1;83,1;80,4;
Östersund;2380;Jämtlands län;23;Samtliga;Samtliga;759;83,8;83,0;81,8;79,7;
Östersund;2380;Jämtlands län;23;Kommunal;Flickor;280;81,1;80,7;79,6;77,9;
Östersund;2380;Jämtlands län;23;Kommunal;Pojkar;295;83,4;82,4;82,0;79,0;
Östersund;2380;Jämtlands län;23;Kommunal;Samtliga;575;82,3;81,6;80,9;78,4;
Östersund;2380;Jämtlands län;23;Enskild;Flickor;101;85,1;85,1;83,2;82,2;
Östersund;2380;Jämtlands län;23;Enskild;Pojkar;83;92,8;90,4;86,7;85,5;
Östersund;2380;Jämtlands län;23;Enskild;Samtliga;184;88,6;87,5;84,8;83,7;
Österåker;0117;Stockholms län;01;Samtliga;Flickor;217;83,9;82,9;79,7;77,0;
Österåker;0117;Stockholms län;01;Samtliga;Pojkar;263;90,1;89,0;85,6;82,5;
Österåker;0117;Stockholms län;01;Samtliga;Samtliga;480;87,3;86,3;82,9;80,0;
Österåker;0117;Stockholms län;01;Kommunal;Flickor;146;81,5;80,8;76,7;74,7;
Österåker;0117;Stockholms län;01;Kommunal;Pojkar;165;89,1;88,5;84,8;80,6;
Österåker;0117;Stockholms län;01;Kommunal;Samtliga;311;85,5;84,9;81,0;77,8;
Österåker;0117;Stockholms län;01;Enskild;Flickor;71;88,7;87,3;85,9;81,7;
Österåker;0117;Stockholms län;01;Enskild;Pojkar;98;91,8;89,8;86,7;85,7;
Österåker;0117;Stockholms län;01;Enskild;Samtliga;169;90,5;88,8;86,4;84,0;
Östhammar;0382;Uppsala län;03;Samtliga;Flickor;103;75,7;73,8;72,8;65,0;
Östhammar;0382;Uppsala län;03;Samtliga;Pojkar;99;80,8;79,8;75,8;66,7;
Östhammar;0382;Uppsala län;03;Samtliga;Samtliga;202;78,2;76,7;74,3;65,8;
Östhammar;0382;Uppsala län;03;Kommunal;Flickor;103;75,7;73,8;72,8;65,0;
Östhammar;0382;Uppsala län;03;Kommunal;Pojkar;99;80,8;79,8;75,8;66,7;
Östhammar;0382;Uppsala län;03;Kommunal;Samtliga;202;78,2;76,7;74,3;65,8;
Östra Göinge;1256;Skåne län;12;Samtliga;Flickor;83;69,9;69,9;68,7;67,5;
Östra Göinge;1256;Skåne län;12;Samtliga;Pojkar;85;63,5;60,0;54,1;56,5;
Östra Göinge;1256;Skåne län;12;Samtliga;Samtliga;168;66,7;64,9;61,3;61,9;
Östra Göinge;1256;Skåne län;12;Kommunal;Flickor;76;72,4;72,4;72,4;71,1;
Östra Göinge;1256;Skåne län;12;Kommunal;Pojkar;78;66,7;62,8;57,7;59,0;
Östra Göinge;1256;Skåne län;12;Kommunal;Samtliga;154;69,5;67,5;64,9;64,9;
Östra Göinge;1256;Skåne län;12;Enskild;Flickor;7;..;..;..;..;
Östra Göinge;1256;Skåne län;12;Enskild;Pojkar;7;..;..;..;..;
Östra Göinge;1256;Skåne län;12;Enskild;Samtliga;14;35,7;35,7;..;..;
Överkalix;2513;Norrbottens län;25;Samtliga;Flickor;13;~100;~100;~100;~100;
Överkalix;2513;Norrbottens län;25;Samtliga;Pojkar;13;~100;~100;~100;~100;
Överkalix;2513;Norrbottens län;25;Samtliga;Samtliga;26;80,8;80,8;80,8;80,8;
Överkalix;2513;Norrbottens län;25;Kommunal;Flickor;10;~100;~100;~100;~100;
Överkalix;2513;Norrbottens län;25;Kommunal;Pojkar;9;~100;~100;~100;~100;
Överkalix;2513;Norrbottens län;25;Kommunal;Samtliga;19;~100;~100;~100;~100;
Överkalix;2513;Norrbottens län;25;Enskild;Flickor;..;..;..;..;..;
Överkalix;2513;Norrbottens län;25;Enskild;Pojkar;..;..;..;..;..;
Överkalix;2513;Norrbottens län;25;Enskild;Samtliga;7;~100;~100;~100;~100;
Övertorneå;2518;Norrbottens län;25;Samtliga;Flickor;15;..;..;..;53,3;
Övertorneå;2518;Norrbottens län;25;Samtliga;Pojkar;16;~100;~100;~100;62,5;
Övertorneå;2518;Norrbottens län;25;Samtliga;Samtliga;31;71,0;71,0;71,0;58,1;
Övertorneå;2518;Norrbottens län;25;Kommunal;Flickor;14;..;..;..;57,1;
Övertorneå;2518;Norrbottens län;25;Kommunal;Pojkar;13;~100;~100;~100;53,8;
Övertorneå;2518;Norrbottens län;25;Kommunal;Samtliga;27;70,4;70,4;70,4;55,6;
Övertorneå;2518;Norrbottens län;25;Enskild;Flickor;..;.;.;.;.;
Övertorneå;2518;Norrbottens län;25;Enskild;Pojkar;..;..;..;..;..;
Övertorneå;2518;Norrbottens län;25;Enskild;Samtliga;..;..;..;..;..;

Rapportbeskrivning och definitioner etc. 
  
Samtliga uppgifter avser elever med betyg enligt det mål- och kunskapsrelaterade betygssystemet. Uppgifterna avser betyg före prövning.
I totalen för antal elever ingår även elever som har andra bedömningssystem, elever som har avslutat årskurs 9 i internationella skolor.
Observera att om antalet EJ behöriga är 1-4, så visas andelen behöriga som ~100. I uppdelningar av flickor och pojkar,
om andelen behöriga visas som ~100 för ena könet visas dubbelprick (..) av sekretesskäl för det andra könet.
Observera att uppgifter från och med läsåret 2023/24 dubbelprickas om de baseras på färre än 10 elever på skolenhetsnivå 
respektive färre än 5 elever på riks-, läns, kommun- eller huvudmannanivå. Då visas två prickar (..) i stället för utfall.
Tidigare läsår dubbelprickas uppgifter på alla summeringsnivåer om de baseras på färre än 10 elever. 
I uppdelningar av flickor och pojkar dubbelprickas antal och andel elever för det andra könet av sekretesskäl om det ena könet är dubbelprickat.
Om uppgift saknas visas en prick (.) istället för utfall. 
 
 

Antal elever;Antal elever som har avslutat årskurs 9, d.v.s. elever med slutbetyg såväl från det mål och kunskapsrelaterade betygssystemet som andra bedömningssystem. Elever som saknar godkänt betyg i alla ämnen, d.v.s. elever som saknar slutbetyg ingår.;
Andel (%) elever behöriga till yrkesprog.;För att en elev ska vara behörig till gymnasieskolans nationella program krävs lägst betyget godkänd i ämnena svenska/svenska som andraspråk, engelska och matematik.;

Den som väljer att söka till ett yrkesprogram måste ha godkända betyg i ytterligare fem ämnen, det vill säga totalt åtta.
 
För att söka till ett högskoleförberedande program krävs godkända betyg i nio ämnen till, sammanlagt tolv.
 
För behörighet till ekonomi-, humanistiska- och samhällsvetenskapsprogrammen ska fyra av de nio övriga godkända  ämnena vara geografi, historia, samhällskunskap och religionskunskap.
 
För behörighet till naturvetenskaps- och teknikprogrammen ska tre av de nio övriga godkända ämnena vara biologi, fysik  och kemi.
 
För behörighet till estetiskt program är det nio valfria ämnen.  
 
Andelen beräknas av de som fått eller skulle ha fått betyg enligt det mål- och kunskapsrelaterade betygssystemet (elever som saknar godkänt betyg i alla ämnen ingår).

Att vara behörig till Estetiskt program innebär att majoriteten av dem även är behöriga till båda eller något av de andra 2 högskoleförberedande kategorierna av program.
Det är endast 0,5 procentenheter på riksnivå som enbart är behöriga till Estetiskt program och då även Yrkesprogrammet.

Eftersom behörighet till Estetiskt program innebär 3+9 godkända ämnen så inkluderas även de SO- respektive NO-ämnen som kategoriserar behörighet till 
ekonomi-, humanistiska- och samhällsvetenskapsprogrammen respektive naturvetenskaps- och teknikprogrammen.

Som ett sammanfattande mått på gymnasiebehörighet sammantaget, oavsett program och nivå, är det behörighet till yrkesprogrammet som ska användas.

Att vara behörig till Yrkesprogrammet liknar mest den tidigare behörigheten, skillnaden är att det är ytterligare 5 ämnen som är godkända till de, som tidigare,
3 godkända ämnena engelska, matematik och svenska/svenska som andraspråk. Vid jämförelse av resultaten på riksnivå är det 0,2 procentenheter lägre för 8 ämnen istället för 3 ämnen.
Att vara behörig till Yrkesprogrammen innebär att man är behörig till något av gymnasieskolans program. Majoriteten är även behöriga till Högskoleförberedande program.
På riksnivå är det 1 procent som enbart är behöriga till Yrkesprogrammen.
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 


