Statistik från Skolverket, https://www.skolverket.se

Grundskola - Resultat nationella prov årskurs 9, provbetyg per kön - Engelska, Matematik och Svenska/svenska som andraspråk
Valt läsår: 2018/19

;;;;;;Andel (%) elever som deltagit;Andel (%) elever som deltagit;Andel (%) elever som deltagit;Antal elever med provbetyg A-F;Antal elever med provbetyg A-F;Antal elever med provbetyg A-F;Andel (%) med provbetyg A-E;Andel (%) med provbetyg A-E;Andel (%) med provbetyg A-E;Genomsnittlig betygspoäng;Genomsnittlig betygspoäng;Genomsnittlig betygspoäng;
Kalix;2514;Norrbottens län;25;Samtliga;Engelska;93,3;96,2;90,8;154;75;79;95,5;~100;~100;14,5;14,7;14,3;
Kalix;2514;Norrbottens län;25;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Kalix;2514;Norrbottens län;25;Samtliga;Svenska;96,8;97,4;96,2;150;74;76;96,0;100,0;92,1;13,0;14,6;11,4;
Kalix;2514;Norrbottens län;25;Samtliga;Matematik;93,3;93,6;93,1;154;73;81;78,6;84,9;72,8;9,1;9,9;8,4;
Kalix;2514;Norrbottens län;25;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Kalix;2514;Norrbottens län;25;Kommunal;Engelska;92,7;95,7;90,1;140;67;73;~100;100,0;~100;14,8;15,5;14,2;
Kalix;2514;Norrbottens län;25;Kommunal;Svenska;96,5;97,1;95,9;136;66;70;95,6;100,0;91,4;13,0;14,8;11,3;
Kalix;2514;Norrbottens län;25;Kommunal;Matematik;93,4;94,3;92,6;141;66;75;78,7;87,9;70,7;9,2;10,2;8,2;
Kalix;2514;Norrbottens län;25;Enskild;Engelska;100,0;..;..;14;..;..;~100;..;..;11,3;..;..;
Kalix;2514;Norrbottens län;25;Enskild;Svenska;100,0;..;..;14;..;..;100,0;..;..;12,7;..;..;
Kalix;2514;Norrbottens län;25;Enskild;Matematik;92,9;..;..;13;..;..;~100;..;..;8,3;..;..;
Kalmar;0880;Kalmar län;08;Samtliga;Svenska;97,9;98,9;97,0;569;278;291;~100;100,0;~100;14,3;15,4;13,2;
Kalmar;0880;Kalmar län;08;Samtliga;Svenska som andraspråk;82,3;79,3;84,7;107;46;61;76,6;80,4;73,8;10,0;11,1;9,1;
Kalmar;0880;Kalmar län;08;Samtliga;Engelska;94,0;93,8;94,1;668;318;350;97,2;97,5;96,9;15,4;15,4;15,4;
Kalmar;0880;Kalmar län;08;Samtliga;Matematik;94,5;94,7;94,4;672;321;351;88,8;88,2;89,5;11,6;11,8;11,4;
Kalmar;0880;Kalmar län;08;Kommunal;Engelska;93,8;94,3;93,4;549;266;283;97,4;97,4;97,5;15,3;15,3;15,4;
Kalmar;0880;Kalmar län;08;Kommunal;Svenska;97,7;98,7;96,6;461;231;230;~100;100,0;~100;14,3;15,4;13,2;
Kalmar;0880;Kalmar län;08;Kommunal;Matematik;94,2;94,3;94,1;551;266;285;89,5;88,3;90,5;11,6;11,7;11,6;
Kalmar;0880;Kalmar län;08;Kommunal;Svenska som andraspråk;80,5;77,1;83,1;91;37;54;79,1;81,1;77,8;10,3;11,4;9,6;
Kalmar;0880;Kalmar län;08;Enskild;Engelska;94,4;91,2;97,1;119;52;67;95,8;~100;~100;15,7;16,1;15,4;
Kalmar;0880;Kalmar län;08;Enskild;Matematik;96,0;96,5;95,7;121;55;66;86,0;87,3;84,8;11,2;12,0;10,6;
Kalmar;0880;Kalmar län;08;Enskild;Svenska;99,1;100,0;98,4;108;47;61;~100;100,0;~100;14,4;15,5;13,4;
Kalmar;0880;Kalmar län;08;Enskild;Svenska som andraspråk;94,1;..;..;16;..;..;62,5;..;..;7,8;..;..;
Karlsborg;1446;Västra Götalands län;14;Samtliga;Svenska;93,3;90,0;96,7;56;27;29;100,0;100,0;100,0;13,7;14,6;12,8;
Karlsborg;1446;Västra Götalands län;14;Samtliga;Matematik;95,5;94,1;96,9;63;32;31;82,5;..;~100;10,4;9,6;11,1;
Karlsborg;1446;Västra Götalands län;14;Samtliga;Engelska;90,9;88,2;93,8;60;30;30;~100;~100;~100;14,7;14,7;14,7;
Karlsborg;1446;Västra Götalands län;14;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Karlsborg;1446;Västra Götalands län;14;Kommunal;Matematik;95,5;94,1;96,9;63;32;31;82,5;..;~100;10,4;9,6;11,1;
Karlsborg;1446;Västra Götalands län;14;Kommunal;Engelska;90,9;88,2;93,8;60;30;30;~100;~100;~100;14,7;14,7;14,7;
Karlsborg;1446;Västra Götalands län;14;Kommunal;Svenska;93,3;90,0;96,7;56;27;29;100,0;100,0;100,0;13,7;14,6;12,8;
Karlsborg;1446;Västra Götalands län;14;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Karlshamn;1082;Blekinge län;10;Samtliga;Matematik;92,6;91,8;93,2;374;169;205;82,1;85,2;79,5;10,2;10,7;9,7;
Karlshamn;1082;Blekinge län;10;Samtliga;Svenska;91,6;91,2;92,0;317;145;172;93,4;~100;..;13,0;14,4;11,8;
Karlshamn;1082;Blekinge län;10;Samtliga;Svenska som andraspråk;77,6;92,0;66,7;45;23;22;53,3;60,9;45,5;6,2;7,4;4,9;
Karlshamn;1082;Blekinge län;10;Samtliga;Engelska;87,1;88,0;86,4;352;162;190;91,2;89,5;92,6;13,6;13,3;13,9;
Karlshamn;1082;Blekinge län;10;Kommunal;Svenska;90,3;89,7;90,8;252;113;139;94,0;~100;..;12,9;14,5;11,7;
Karlshamn;1082;Blekinge län;10;Kommunal;Matematik;91,9;90,7;92,9;308;137;171;79,5;83,9;76,0;9,7;10,3;9,2;
Karlshamn;1082;Blekinge län;10;Kommunal;Engelska;85,7;86,1;85,3;287;130;157;90,6;88,5;92,4;13,5;13,1;13,8;
Karlshamn;1082;Blekinge län;10;Kommunal;Svenska som andraspråk;76,8;92,0;64,5;43;23;20;51,2;..;..;6,0;7,4;4,4;
Karlshamn;1082;Blekinge län;10;Enskild;Engelska;94,2;97,0;91,7;65;32;33;~100;~100;~100;14,4;14,1;14,6;
Karlshamn;1082;Blekinge län;10;Enskild;Matematik;95,7;97,0;94,4;66;32;34;~100;~100;~100;12,3;12,2;12,4;
Karlshamn;1082;Blekinge län;10;Enskild;Svenska;97,0;97,0;97,1;65;32;33;90,8;~100;~100;13,1;14,0;12,2;
Karlshamn;1082;Blekinge län;10;Enskild;Svenska som andraspråk;..;.;..;..;.;..;..;.;..;..;.;..;
Karlskoga;1883;Örebro län;18;Samtliga;Svenska;91,3;95,5;86,5;272;150;122;96,7;100,0;92,6;14,0;15,3;12,3;
Karlskoga;1883;Örebro län;18;Samtliga;Svenska som andraspråk;76,3;72,4;80,0;45;21;24;57,8;71,4;45,8;7,0;8,9;5,3;
Karlskoga;1883;Örebro län;18;Samtliga;Engelska;84,6;88,2;80,7;302;164;138;94,4;96,3;92,0;14,4;14,7;13,9;
Karlskoga;1883;Örebro län;18;Samtliga;Matematik;83,8;87,6;79,5;299;163;136;81,3;81,6;80,9;10,4;10,6;10,2;
Karlskoga;1883;Örebro län;18;Kommunal;Engelska;84,6;88,2;80,7;302;164;138;94,4;96,3;92,0;14,4;14,7;13,9;
Karlskoga;1883;Örebro län;18;Kommunal;Matematik;83,8;87,6;79,5;299;163;136;81,3;81,6;80,9;10,4;10,6;10,2;
Karlskoga;1883;Örebro län;18;Kommunal;Svenska;91,3;95,5;86,5;272;150;122;96,7;100,0;92,6;14,0;15,3;12,3;
Karlskoga;1883;Örebro län;18;Kommunal;Svenska som andraspråk;76,3;72,4;80,0;45;21;24;57,8;71,4;45,8;7,0;8,9;5,3;
Karlskrona;1080;Blekinge län;10;Samtliga;Matematik;89,6;91,3;88,2;718;335;383;81,8;79,1;84,1;10,4;10,1;10,6;
Karlskrona;1080;Blekinge län;10;Samtliga;Engelska;90,0;91,3;88,9;721;335;386;95,1;96,4;94,0;14,8;14,9;14,8;
Karlskrona;1080;Blekinge län;10;Samtliga;Svenska;95,2;95,1;95,4;680;309;371;97,2;100,0;94,9;14,0;15,3;12,9;
Karlskrona;1080;Blekinge län;10;Samtliga;Svenska som andraspråk;80,5;92,9;68,9;70;39;31;60,0;66,7;51,6;6,9;8,0;5,5;
Karlskrona;1080;Blekinge län;10;Kommunal;Svenska som andraspråk;80,2;92,3;69,0;65;36;29;58,5;66,7;48,3;6,6;7,9;4,9;
Karlskrona;1080;Blekinge län;10;Kommunal;Svenska;95,2;94,2;95,9;473;213;260;96,8;100,0;94,2;13,8;15,1;12,8;
Karlskrona;1080;Blekinge län;10;Kommunal;Engelska;89,3;89,8;88,8;516;238;278;93,4;95,4;91,7;14,3;14,2;14,3;
Karlskrona;1080;Blekinge län;10;Kommunal;Matematik;88,1;88,7;87,5;509;235;274;80,0;77,0;82,5;10,0;9,7;10,2;
Karlskrona;1080;Blekinge län;10;Enskild;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Karlskrona;1080;Blekinge län;10;Enskild;Svenska;95,4;97,0;94,1;207;96;111;~100;100,0;~100;14,3;15,8;13,0;
Karlskrona;1080;Blekinge län;10;Enskild;Matematik;93,7;98,0;90,1;209;100;109;86,1;84,0;88,1;11,4;11,1;11,8;
Karlskrona;1080;Blekinge län;10;Enskild;Engelska;91,9;95,1;89,3;205;97;108;~100;~100;100,0;16,2;16,5;15,9;
Karlstad;1780;Värmlands län;17;Samtliga;Matematik;91,8;93,0;90,8;743;347;396;83,0;85,0;81,3;10,4;10,6;10,3;
Karlstad;1780;Värmlands län;17;Samtliga;Svenska;93,3;95,8;91,1;670;320;350;96,3;~100;..;13,7;14,9;12,5;
Karlstad;1780;Värmlands län;17;Samtliga;Engelska;87,6;89,8;85,8;709;335;374;97,7;97,9;97,6;15,2;15,2;15,2;
Karlstad;1780;Värmlands län;17;Samtliga;Svenska som andraspråk;71,1;68,4;73,1;64;26;38;64,1;80,8;52,6;7,6;9,9;6,1;
Karlstad;1780;Värmlands län;17;Kommunal;Svenska som andraspråk;69,8;66,7;72,0;60;24;36;61,7;79,2;50,0;7,2;9,5;5,7;
Karlstad;1780;Värmlands län;17;Kommunal;Svenska;92,9;95,6;90,4;625;304;321;96,2;~100;..;13,6;14,9;12,5;
Karlstad;1780;Värmlands län;17;Kommunal;Matematik;91,4;93,0;90,1;695;330;365;83,3;84,8;81,9;10,5;10,7;10,4;
Karlstad;1780;Värmlands län;17;Kommunal;Engelska;87,1;89,6;84,9;662;318;344;98,0;97,8;98,3;15,2;15,1;15,2;
Karlstad;1780;Värmlands län;17;Enskild;Matematik;98,0;94,4;100,0;48;17;31;79,2;~100;..;9,6;10,4;9,1;
Karlstad;1780;Värmlands län;17;Enskild;Svenska;100,0;100,0;100,0;45;16;29;~100;100,0;~100;14,0;15,8;13,0;
Karlstad;1780;Värmlands län;17;Enskild;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Karlstad;1780;Värmlands län;17;Enskild;Engelska;95,9;94,4;96,8;47;17;30;~100;100,0;~100;15,5;16,9;14,7;
Katrineholm;0483;Södermanlands län;04;Samtliga;Svenska som andraspråk;81,4;76,2;85,5;79;32;47;54,4;50,0;57,4;6,5;6,3;6,6;
Katrineholm;0483;Södermanlands län;04;Samtliga;Svenska;92,0;89,2;94,4;310;140;170;97,4;~100;..;13,3;14,8;12,1;
Katrineholm;0483;Södermanlands län;04;Samtliga;Engelska;90,6;88,4;92,3;393;176;217;95,7;93,2;97,7;14,2;14,1;14,3;
Katrineholm;0483;Södermanlands län;04;Samtliga;Matematik;91,5;91,0;91,9;397;181;216;73,0;74,0;72,2;8,7;9,1;8,3;
Katrineholm;0483;Södermanlands län;04;Kommunal;Matematik;90,3;89,7;90,7;315;140;175;67,3;67,1;67,4;7,8;7,9;7,6;
Katrineholm;0483;Södermanlands län;04;Kommunal;Engelska;88,8;86,5;90,7;310;135;175;95,2;..;~100;13,8;13,4;14,2;
Katrineholm;0483;Södermanlands län;04;Kommunal;Svenska;90,6;87,7;93,0;232;100;132;97,0;~100;..;12,9;14,4;11,8;
Katrineholm;0483;Södermanlands län;04;Kommunal;Svenska som andraspråk;80,6;76,2;84,3;75;32;43;52,0;50,0;53,5;6,2;6,3;6,2;
Katrineholm;0483;Södermanlands län;04;Enskild;Svenska som andraspråk;..;.;..;..;.;..;..;.;..;..;.;..;
Katrineholm;0483;Södermanlands län;04;Enskild;Svenska;96,3;93,0;100,0;78;40;38;~100;100,0;~100;14,5;15,9;13,1;
Katrineholm;0483;Södermanlands län;04;Enskild;Engelska;97,6;95,3;100,0;83;41;42;~100;100,0;~100;15,5;16,3;14,7;
Katrineholm;0483;Södermanlands län;04;Enskild;Matematik;96,5;95,3;97,6;82;41;41;~100;~100;~100;12,3;13,3;11,4;
Kil;1715;Värmlands län;17;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Kil;1715;Värmlands län;17;Samtliga;Svenska;89,8;92,6;87,0;97;50;47;86,6;~100;..;11,6;13,6;9,4;
Kil;1715;Värmlands län;17;Samtliga;Matematik;83,9;89,7;78,8;104;52;52;70,2;80,8;59,6;8,2;9,6;6,8;
Kil;1715;Värmlands län;17;Kommunal;Matematik;83,9;89,7;78,8;104;52;52;70,2;80,8;59,6;8,2;9,6;6,8;
Kil;1715;Värmlands län;17;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Kil;1715;Värmlands län;17;Kommunal;Svenska;89,8;92,6;87,0;97;50;47;86,6;~100;..;11,6;13,6;9,4;
Kinda;0513;Östergötlands län;05;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Kinda;0513;Östergötlands län;05;Samtliga;Svenska;98,1;98,0;98,2;105;49;56;86,7;~100;..;11,0;12,8;9,4;
Kinda;0513;Östergötlands län;05;Samtliga;Matematik;96,6;96,2;96,9;114;51;63;67,5;70,6;65,1;7,7;8,0;7,5;
Kinda;0513;Östergötlands län;05;Samtliga;Engelska;91,5;94,3;89,2;108;50;58;95,4;~100;~100;13,7;13,8;13,5;
Kinda;0513;Östergötlands län;05;Kommunal;Engelska;91,5;94,3;89,2;108;50;58;95,4;~100;~100;13,7;13,8;13,5;
Kinda;0513;Östergötlands län;05;Kommunal;Matematik;96,6;96,2;96,9;114;51;63;67,5;70,6;65,1;7,7;8,0;7,5;
Kinda;0513;Östergötlands län;05;Kommunal;Svenska;98,1;98,0;98,2;105;49;56;86,7;~100;..;11,0;12,8;9,4;
Kinda;0513;Östergötlands län;05;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Kiruna;2584;Norrbottens län;25;Samtliga;Engelska;92,3;92,4;92,2;192;97;95;95,3;~100;..;14,6;15,3;13,8;
Kiruna;2584;Norrbottens län;25;Samtliga;Matematik;88,5;90,5;86,4;184;95;89;74,5;75,8;73,0;9,2;9,6;8,7;
Kiruna;2584;Norrbottens län;25;Samtliga;Svenska som andraspråk;71,4;..;..;10;..;..;..;..;..;7,8;..;..;
Kiruna;2584;Norrbottens län;25;Samtliga;Svenska;94,8;97,0;92,6;184;97;87;96,2;~100;..;13,9;15,4;12,3;
Kiruna;2584;Norrbottens län;25;Kommunal;Matematik;87,0;89,1;84,8;160;82;78;71,3;73,2;69,2;8,6;8,9;8,2;
Kiruna;2584;Norrbottens län;25;Kommunal;Svenska som andraspråk;71,4;..;..;10;..;..;..;..;..;7,8;..;..;
Kiruna;2584;Norrbottens län;25;Kommunal;Svenska;94,7;96,6;92,8;161;84;77;95,7;~100;..;13,6;15,2;11,8;
Kiruna;2584;Norrbottens län;25;Kommunal;Engelska;91,8;91,3;92,4;169;84;85;94,7;~100;..;14,2;15,0;13,4;
Kiruna;2584;Norrbottens län;25;Enskild;Matematik;100,0;100,0;100,0;24;13;11;~100;~100;100,0;13,4;14,0;12,7;
Kiruna;2584;Norrbottens län;25;Enskild;Svenska;95,8;100,0;90,9;23;13;10;100,0;100,0;100,0;16,5;16,9;16,0;
Kiruna;2584;Norrbottens län;25;Enskild;Engelska;95,8;100,0;90,9;23;13;10;100,0;100,0;100,0;17,1;16,9;17,3;
Klippan;1276;Skåne län;12;Samtliga;Svenska;91,8;91,6;92,0;156;76;80;93,6;~100;..;12,4;14,0;10,8;
Klippan;1276;Skåne län;12;Samtliga;Matematik;89,2;89,0;89,4;173;80;93;72,3;75,0;69,9;9,0;9,3;8,8;
Klippan;1276;Skåne län;12;Samtliga;Engelska;82,6;76,9;87,5;161;70;91;88,8;88,6;89,0;13,0;13,3;12,8;
Klippan;1276;Skåne län;12;Samtliga;Svenska som andraspråk;80,0;..;82,4;20;..;..;..;..;..;3,5;..;4,3;
Klippan;1276;Skåne län;12;Kommunal;Svenska;91,8;91,6;92,0;156;76;80;93,6;~100;..;12,4;14,0;10,8;
Klippan;1276;Skåne län;12;Kommunal;Matematik;89,2;89,0;89,4;173;80;93;72,3;75,0;69,9;9,0;9,3;8,8;
Klippan;1276;Skåne län;12;Kommunal;Engelska;82,6;76,9;87,5;161;70;91;88,8;88,6;89,0;13,0;13,3;12,8;
Klippan;1276;Skåne län;12;Kommunal;Svenska som andraspråk;80,0;..;82,4;20;..;..;..;..;..;3,5;..;4,3;
Knivsta;0330;Uppsala län;03;Samtliga;Matematik;94,0;93,2;94,8;218;109;109;83,5;81,7;85,3;11,0;10,5;11,5;
Knivsta;0330;Uppsala län;03;Samtliga;Svenska;94,2;96,5;92,0;213;109;104;94,4;~100;..;13,3;14,5;11,9;
Knivsta;0330;Uppsala län;03;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;.;..;..;..;
Knivsta;0330;Uppsala län;03;Samtliga;Engelska;92,2;94,0;90,4;214;110;104;97,7;~100;~100;15,6;15,2;16,0;
Knivsta;0330;Uppsala län;03;Kommunal;Svenska;94,8;95,7;94,0;183;89;94;94,0;100,0;88,3;13,0;14,4;11,6;
Knivsta;0330;Uppsala län;03;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;.;..;..;..;
Knivsta;0330;Uppsala län;03;Kommunal;Matematik;93,5;91,8;95,1;186;89;97;84,9;83,1;86,6;11,2;10,7;11,7;
Knivsta;0330;Uppsala län;03;Kommunal;Engelska;91,5;93,8;89,2;182;91;91;97,3;~100;~100;15,4;15,0;15,9;
Knivsta;0330;Uppsala län;03;Enskild;Engelska;97,0;95,0;100,0;32;19;13;100,0;100,0;100,0;16,4;16,2;16,7;
Knivsta;0330;Uppsala län;03;Enskild;Matematik;97,0;100,0;92,3;32;20;12;75,0;..;..;9,8;9,8;10,0;
Knivsta;0330;Uppsala län;03;Enskild;Svenska;90,9;100,0;76,9;30;20;10;~100;~100;100,0;15,0;15,3;14,5;
Kramfors;2282;Västernorrlands län;22;Samtliga;Svenska som andraspråk;55,0;..;..;11;..;..;..;.;..;3,0;..;..;
Kramfors;2282;Västernorrlands län;22;Samtliga;Svenska;91,3;92,8;89,5;187;102;85;94,7;~100;..;13,2;14,7;11,4;
Kramfors;2282;Västernorrlands län;22;Samtliga;Engelska;82,3;83,8;80,7;186;98;88;91,9;92,9;90,9;14,1;14,8;13,4;
Kramfors;2282;Västernorrlands län;22;Samtliga;Matematik;85,8;86,3;85,3;194;101;93;78,4;78,2;78,5;9,8;10,1;9,4;
Kramfors;2282;Västernorrlands län;22;Kommunal;Engelska;82,3;83,8;80,7;186;98;88;91,9;92,9;90,9;14,1;14,8;13,4;
Kramfors;2282;Västernorrlands län;22;Kommunal;Matematik;85,8;86,3;85,3;194;101;93;78,4;78,2;78,5;9,8;10,1;9,4;
Kramfors;2282;Västernorrlands län;22;Kommunal;Svenska som andraspråk;55,0;..;..;11;..;..;..;.;..;3,0;..;..;
Kramfors;2282;Västernorrlands län;22;Kommunal;Svenska;91,3;92,8;89,5;187;102;85;94,7;~100;..;13,2;14,7;11,4;
Kristianstad;1290;Skåne län;12;Samtliga;Svenska;93,7;95,0;92,3;682;359;323;96,8;~100;..;13,9;15,0;12,7;
Kristianstad;1290;Skåne län;12;Samtliga;Engelska;88,4;90,7;86,1;850;430;420;94,1;95,3;92,9;14,3;14,6;13,9;
Kristianstad;1290;Skåne län;12;Samtliga;Matematik;90,6;90,5;90,8;872;429;443;82,2;81,8;82,6;10,3;10,4;10,3;
Kristianstad;1290;Skåne län;12;Samtliga;Svenska som andraspråk;87,6;89,6;86,2;205;86;119;62,9;67,4;59,7;7,8;8,7;7,2;
Kristianstad;1290;Skåne län;12;Kommunal;Engelska;88,2;90,7;85,9;773;382;391;93,9;94,8;93,1;14,2;14,5;13,9;
Kristianstad;1290;Skåne län;12;Kommunal;Matematik;90,4;90,5;90,3;792;381;411;81,9;81,4;82,5;10,3;10,3;10,3;
Kristianstad;1290;Skåne län;12;Kommunal;Svenska som andraspråk;87,1;89,4;85,4;195;84;111;62,1;66,7;58,6;7,7;8,6;7,1;
Kristianstad;1290;Skåne län;12;Kommunal;Svenska;93,9;94,8;92,9;612;310;302;97,1;~100;..;13,9;15,0;12,8;
Kristianstad;1290;Skåne län;12;Enskild;Svenska som andraspråk;100,0;..;..;10;..;..;..;..;..;10,0;..;..;
Kristianstad;1290;Skåne län;12;Enskild;Svenska;92,1;96,1;84,0;70;49;21;~100;~100;~100;13,9;14,9;11,4;
Kristianstad;1290;Skåne län;12;Enskild;Matematik;93,0;90,6;97,0;80;48;32;85,0;85,4;84,4;10,8;11,0;10,4;
Kristianstad;1290;Skåne län;12;Enskild;Engelska;89,5;90,6;87,9;77;48;29;~100;100,0;~100;15,0;15,4;14,2;
Kristinehamn;1781;Värmlands län;17;Samtliga;Engelska;87,6;89,3;86,0;212;108;104;92,9;92,6;93,3;13,8;13,6;14,1;
Kristinehamn;1781;Värmlands län;17;Samtliga;Matematik;93,0;92,6;93,4;225;112;113;75,6;75,0;76,1;8,9;8,8;8,9;
Kristinehamn;1781;Värmlands län;17;Samtliga;Svenska;95,9;96,2;95,7;189;100;89;95,2;~100;..;13,0;14,2;11,7;
Kristinehamn;1781;Värmlands län;17;Samtliga;Svenska som andraspråk;75,6;82,4;71,4;34;14;20;55,9;~100;..;6,8;9,6;4,8;
Kristinehamn;1781;Värmlands län;17;Kommunal;Svenska;95,9;96,2;95,7;189;100;89;95,2;~100;..;13,0;14,2;11,7;
Kristinehamn;1781;Värmlands län;17;Kommunal;Svenska som andraspråk;75,6;82,4;71,4;34;14;20;55,9;~100;..;6,8;9,6;4,8;
Kristinehamn;1781;Värmlands län;17;Kommunal;Matematik;93,0;92,6;93,4;225;112;113;75,6;75,0;76,1;8,9;8,8;8,9;
Kristinehamn;1781;Värmlands län;17;Kommunal;Engelska;87,6;89,3;86,0;212;108;104;92,9;92,6;93,3;13,8;13,6;14,1;
Krokom;2309;Jämtlands län;23;Samtliga;Engelska;94,3;94,0;94,7;165;94;71;93,9;..;~100;14,9;15,1;14,6;
Krokom;2309;Jämtlands län;23;Samtliga;Matematik;90,3;89,0;92,0;158;89;69;82,3;82,0;82,6;10,3;10,4;10,2;
Krokom;2309;Jämtlands län;23;Samtliga;Svenska;93,3;93,5;93,1;154;87;67;~100;~100;~100;13,1;14,5;11,3;
Krokom;2309;Jämtlands län;23;Samtliga;Svenska som andraspråk;..;..;.;..;..;.;..;..;.;..;..;.;
Krokom;2309;Jämtlands län;23;Kommunal;Svenska som andraspråk;..;..;.;..;..;.;..;..;.;..;..;.;
Krokom;2309;Jämtlands län;23;Kommunal;Svenska;93,3;93,5;93,1;154;87;67;~100;~100;~100;13,1;14,5;11,3;
Krokom;2309;Jämtlands län;23;Kommunal;Matematik;90,3;89,0;92,0;158;89;69;82,3;82,0;82,6;10,3;10,4;10,2;
Krokom;2309;Jämtlands län;23;Kommunal;Engelska;94,3;94,0;94,7;165;94;71;93,9;..;~100;14,9;15,1;14,6;
Kumla;1881;Örebro län;18;Samtliga;Svenska som andraspråk;90,0;88,9;90,9;36;16;20;55,6;~100;..;6,5;8,8;4,8;
Kumla;1881;Örebro län;18;Samtliga;Svenska;92,9;95,6;90,7;183;86;97;97,3;100,0;94,8;13,9;14,9;13,0;
Kumla;1881;Örebro län;18;Samtliga;Matematik;89,0;92,6;86,0;211;100;111;65,9;69,0;63,1;8,1;8,3;7,9;
Kumla;1881;Örebro län;18;Samtliga;Engelska;87,3;91,7;83,7;207;99;108;95,7;..;~100;14,3;14,2;14,4;
Kumla;1881;Örebro län;18;Kommunal;Svenska som andraspråk;90,0;88,9;90,9;36;16;20;55,6;~100;..;6,5;8,8;4,8;
Kumla;1881;Örebro län;18;Kommunal;Svenska;92,9;95,6;90,7;183;86;97;97,3;100,0;94,8;13,9;14,9;13,0;
Kumla;1881;Örebro län;18;Kommunal;Matematik;89,0;92,6;86,0;211;100;111;65,9;69,0;63,1;8,1;8,3;7,9;
Kumla;1881;Örebro län;18;Kommunal;Engelska;87,3;91,7;83,7;207;99;108;95,7;..;~100;14,3;14,2;14,4;
Kungsbacka;1384;Hallands län;13;Samtliga;Svenska;87,4;87,5;87,2;905;454;451;97,0;98,7;95,3;13,9;15,0;12,8;
Kungsbacka;1384;Hallands län;13;Samtliga;Svenska som andraspråk;62,5;63,2;61,9;25;12;13;60,0;~100;..;7,0;9,6;4,6;
Kungsbacka;1384;Hallands län;13;Samtliga;Matematik;92,0;92,2;91,8;989;495;494;90,1;89,3;90,9;11,9;12,0;11,8;
Kungsbacka;1384;Hallands län;13;Samtliga;Engelska;72,8;72,9;72,7;783;392;391;98,1;98,7;97,4;15,8;15,9;15,7;
Kungsbacka;1384;Hallands län;13;Kommunal;Svenska som andraspråk;62,5;63,2;61,9;25;12;13;60,0;~100;..;7,0;9,6;4,6;
Kungsbacka;1384;Hallands län;13;Kommunal;Svenska;86,0;86,5;85,6;789;397;392;96,6;98,5;94,6;13,7;14,9;12,6;
Kungsbacka;1384;Hallands län;13;Kommunal;Matematik;91,3;91,4;91,2;873;436;437;89,1;88,3;89,9;11,8;11,9;11,6;
Kungsbacka;1384;Hallands län;13;Kommunal;Engelska;69,9;69,9;69,9;669;334;335;97,8;98,5;97,0;15,7;16,0;15,5;
Kungsbacka;1384;Hallands län;13;Enskild;Svenska;97,5;95,0;100,0;116;57;59;100,0;100,0;100,0;14,8;15,4;14,3;
Kungsbacka;1384;Hallands län;13;Enskild;Matematik;97,5;98,3;96,6;116;59;57;~100;~100;~100;13,0;12,8;13,2;
Kungsbacka;1384;Hallands län;13;Enskild;Engelska;95,8;96,7;94,9;114;58;56;100,0;100,0;100,0;16,1;15,9;16,4;
Kungsör;1960;Västmanlands län;19;Samtliga;Svenska;86,6;88,1;85,0;71;37;34;90,1;~100;~100;12,0;12,7;11,2;
Kungsör;1960;Västmanlands län;19;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;.;.;.;..;..;..;
Kungsör;1960;Västmanlands län;19;Samtliga;Matematik;89,0;87,2;90,9;81;41;40;82,7;..;~100;10,0;8,7;11,3;
Kungsör;1960;Västmanlands län;19;Samtliga;Engelska;80,2;78,7;81,8;72;36;36;100,0;100,0;100,0;15,0;15,5;14,5;
Kungsör;1960;Västmanlands län;19;Kommunal;Svenska;86,6;88,1;85,0;71;37;34;90,1;~100;~100;12,0;12,7;11,2;
Kungsör;1960;Västmanlands län;19;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;.;.;.;..;..;..;
Kungsör;1960;Västmanlands län;19;Kommunal;Matematik;89,0;87,2;90,9;81;41;40;82,7;..;~100;10,0;8,7;11,3;
Kungsör;1960;Västmanlands län;19;Kommunal;Engelska;80,2;78,7;81,8;72;36;36;100,0;100,0;100,0;15,0;15,5;14,5;
Kungälv;1482;Västra Götalands län;14;Samtliga;Svenska;93,9;93,7;94,0;458;238;220;95,4;97,9;92,7;13,1;14,3;11,7;
